,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1
5639,5639,0.56,4.17,8.963699340820312,7.668715476989746,-1.2949843406677246,-1.3273863792419434,-1.2625823020935059,7.98936128616333,7.34807014465332
5640,5640,0.38,10.52,8.030557632446289,7.590635299682617,-0.4399220645427704,-0.4195677936077118,-0.460276335477829,7.568273067474365,7.612997055053711
5641,5641,0.58,5.45,8.601351737976074,7.620258331298828,-0.9810936450958252,-1.0272873640060425,-0.9348999857902527,7.860021591186523,7.380494594573975
5642,5642,0.52,0.55,7.548418998718262,4.79338264465332,-2.7550363540649414,-2.7579238414764404,-2.7521491050720215,4.427079677581787,5.159685134887695
5643,5643,0.28,4.72,8.06230640411377,6.777581214904785,-1.284725308418274,-1.2907075881958008,-1.278743028640747,7.0081329345703125,6.547029495239258
5644,5644,0.47,8.14,2.387617588043213,1.6756410598754883,-0.7119766473770142,-0.6816089749336243,-0.7423442602157593,1.970557689666748,1.380724310874939
5645,5645,0.26,0.94,5.12318229675293,2.5520429611206055,-2.571139335632324,-2.4885222911834717,-2.6537563800811768,2.33898663520813,2.76509952545166
5646,5646,0.29,3.32,7.289681911468506,5.67453145980835,-1.6151503324508667,-1.5970985889434814,-1.633202075958252,5.5857462882995605,5.763316631317139
5647,5647,0.6,8.92,4.336285591125488,3.7578675746917725,-0.5784181356430054,-0.5971706509590149,-0.5596656203269958,3.7622570991516113,3.7534780502319336
5648,5648,0.36,9.58,9.48926067352295,8.961067199707031,-0.5281938910484314,-0.508718729019165,-0.5476690530776978,9.156184196472168,8.765949249267578
5649,5649,0.44,9.96,11.51138687133789,11.069046020507812,-0.4423404335975647,-0.42991238832473755,-0.45476847887039185,10.79612922668457,11.341962814331055
5650,5650,0.36,14.91,11.953293800354004,11.775114059448242,-0.17818009853363037,-0.17117515206336975,-0.18518505990505219,11.670707702636719,11.879520416259766
5651,5651,0.43,6.3,-1.1998910903930664,-2.1432278156280518,-0.9433367252349854,-0.9655680656433105,-0.9211054444313049,-2.8799400329589844,-1.4065155982971191
5652,5652,0.32,12.82,11.500374794006348,11.32494831085205,-0.1754269301891327,-0.17917515337467194,-0.17167872190475464,11.120080947875977,11.529815673828125
5653,5653,0.35,4.1,9.11670207977295,7.681700706481934,-1.4350011348724365,-1.4364206790924072,-1.4335815906524658,7.372886657714844,7.990515232086182
5654,5654,0.42,14.89,-8.871173858642578,-9.611918449401855,-0.7407447099685669,-0.735348105430603,-0.7461413145065308,-18.544662475585938,-0.6791739463806152
5655,5655,0.32,1.33,11.272941589355469,8.86245346069336,-2.410487651824951,-2.401799440383911,-2.419175863265991,8.51683521270752,9.208070755004883
5656,5656,0.29,2.05,6.5358123779296875,4.415926933288574,-2.119885206222534,-2.178750514984131,-2.0610198974609375,4.09561824798584,4.736235618591309
5657,5657,0.23,12.59,9.342855453491211,9.147172927856445,-0.1956823766231537,-0.19581033289432526,-0.1955544352531433,8.975266456604004,9.319079399108887
5658,5658,0.42,1.48,7.619279861450195,5.248628616333008,-2.3706514835357666,-2.2784430980682373,-2.462859869003296,5.258908271789551,5.238348960876465
5659,5659,0.46,12.43,4.798394203186035,4.335063457489014,-0.46333083510398865,-0.48518601059913635,-0.44147565960884094,4.346803665161133,4.3233232498168945
5660,5660,0.43,3.35,8.778580665588379,7.057661056518555,-1.7209192514419556,-1.7145020961761475,-1.7273364067077637,7.2638349533081055,6.851486682891846
5661,5661,0.51,13.28,11.62393569946289,11.475719451904297,-0.1482161581516266,-0.14004617929458618,-0.156386137008667,11.433167457580566,11.518270492553711
5662,5662,0.35,1.03,10.289472579956055,7.736433029174805,-2.553039073944092,-2.5601959228515625,-2.545882225036621,7.258756637573242,8.214109420776367
5663,5663,0.22,2.25,3.85138201713562,1.8674883842468262,-1.983893632888794,-1.9520342350006104,-2.0157530307769775,1.8883910179138184,1.846585750579834
5664,5664,0.49,5.3,6.65440559387207,5.431277275085449,-1.2231285572052002,-1.2250967025756836,-1.2211604118347168,5.4953293800354,5.367225646972656
5665,5665,0.53,14.61,11.79454517364502,11.598493576049805,-0.19605138897895813,-0.2362830638885498,-0.15581969916820526,11.585418701171875,11.611568450927734
5666,5666,0.29,2.72,7.426692962646484,5.377495288848877,-2.0491974353790283,-2.1273138523101807,-1.9710808992385864,5.0967888832092285,5.658201694488525
5667,5667,0.5,0.33,2.288123607635498,-0.5652552843093872,-2.8533787727355957,-2.822301149368286,-2.8844566345214844,-0.600284218788147,-0.5302262902259827
5668,5668,0.25,14.26,9.562637329101562,9.547843933105469,-0.014793636277318,-0.01631339266896248,-0.013273880816996098,9.60898208618164,9.486705780029297
5669,5669,0.44,1.94,8.885311126708984,6.6237592697143555,-2.2615513801574707,-2.2874608039855957,-2.235642194747925,6.338822841644287,6.908695220947266
5670,5670,0.3,6.56,4.302644729614258,3.3809056282043457,-0.9217390418052673,-0.9141499400138855,-0.9293281435966492,3.7345645427703857,3.0272464752197266
5671,5671,0.46,10.7,6.045823574066162,5.624913215637207,-0.42091014981269836,-0.4274798035621643,-0.4143404960632324,5.571382522583008,5.6784443855285645
5672,5672,0.43,2.62,8.48831844329834,6.612397193908691,-1.8759212493896484,-1.869248867034912,-1.8825937509536743,6.443133354187012,6.781661033630371
5673,5673,0.4,9.65,8.277502059936523,7.792077541351318,-0.48542481660842896,-0.5330618619918823,-0.4377877712249756,7.658687591552734,7.925467491149902
5674,5674,0.36,13.82,9.649670600891113,9.551309585571289,-0.09836076200008392,-0.09832832962274551,-0.09839319437742233,9.539655685424805,9.562963485717773
5675,5675,0.45,5.09,7.891170978546143,6.728420257568359,-1.1627508401870728,-1.1072816848754883,-1.2182199954986572,6.496026992797852,6.960813999176025
5676,5676,0.42,3.82,8.215173721313477,6.74038553237915,-1.4747881889343262,-1.4498389959335327,-1.49973726272583,6.546504020690918,6.934267044067383
5677,5677,0.47,0.93,-1.2504074573516846,-3.8227391242980957,-2.572331666946411,-2.5027923583984375,-2.6418709754943848,-2.2407338619232178,-5.404744625091553
5678,5678,0.36,0.14,3.3972179889678955,0.49518895149230957,-2.902029037475586,-2.9289910793304443,-2.8750672340393066,0.09844206273555756,0.8919358253479004
5679,5679,0.4,2.24,9.748638153076172,7.66640567779541,-2.082232713699341,-2.0844154357910156,-2.080049991607666,7.370891094207764,7.961920738220215
5680,5680,0.46,2.84,7.390640735626221,5.5978193283081055,-1.7928214073181152,-1.8601042032241821,-1.725538730621338,5.316562175750732,5.879076957702637
5681,5681,0.44,2.07,1.1812944412231445,-0.8802928924560547,-2.061587333679199,-2.0726518630981445,-2.050522565841675,-0.16071197390556335,-1.5998737812042236
5682,5682,0.39,6.28,8.575965881347656,7.652519702911377,-0.923446536064148,-0.9236199259757996,-0.9232732057571411,7.6900315284729,7.6150078773498535
5683,5683,0.26,8.99,7.67210578918457,7.15593957901001,-0.516166090965271,-0.5089091062545776,-0.5234231352806091,6.911416530609131,7.400462627410889
5684,5684,0.46,5.79,2.020423412322998,0.9714716076850891,-1.0489517450332642,-1.0128090381622314,-1.0850944519042969,1.2275354862213135,0.7154077291488647
5685,5685,0.58,7.04,2.6193976402282715,1.8179540634155273,-0.8014436960220337,-0.813869297504425,-0.7890181541442871,1.6938762664794922,1.942031979560852
5686,5686,0.53,0.91,11.745471000671387,9.099693298339844,-2.645777702331543,-2.655156135559082,-2.636399269104004,8.671159744262695,9.528227806091309
5687,5687,0.28,14.09,10.87070083618164,10.71822738647461,-0.15247362852096558,-0.16424952447414398,-0.14069774746894836,10.578442573547363,10.858011245727539
5688,5688,0.52,9.68,5.779410362243652,5.29905891418457,-0.4803512692451477,-0.4566941261291504,-0.504008412361145,5.294813632965088,5.303304672241211
5689,5689,0.24,13.35,3.30545711517334,3.181821584701538,-0.12363541126251221,-0.1020093709230423,-0.14526145160198212,2.6629602909088135,3.7006828784942627
5690,5690,0.36,11.58,-2.9611477851867676,-3.318082571029663,-0.35693490505218506,-0.3181746006011963,-0.39569520950317383,-1.9931707382202148,-4.642994403839111
5691,5691,0.45,2.8,-0.8462033271789551,-2.7009172439575195,-1.8547139167785645,-1.8961113691329956,-1.8133163452148438,-2.6919336318969727,-2.7099010944366455
5692,5692,0.44,8.22,6.186853408813477,5.6440582275390625,-0.5427951216697693,-0.5631505250930786,-0.52243971824646,5.535776138305664,5.752339839935303
5693,5693,0.39,1.67,5.793022632598877,3.5719666481018066,-2.2210559844970703,-2.210641384124756,-2.2314705848693848,3.694650650024414,3.44928240776062
5694,5694,0.57,2.15,9.782405853271484,7.768857955932617,-2.0135483741760254,-2.027585744857788,-1.9995110034942627,7.9839324951171875,7.553783416748047
5695,5695,0.59,2.32,10.54577350616455,8.615550994873047,-1.9302228689193726,-1.957062005996704,-1.903383731842041,7.41882848739624,9.812273025512695
5696,5696,0.4,1.28,-1.6364655494689941,-4.123257160186768,-2.4867916107177734,-2.5726990699768066,-2.4008843898773193,-5.478424549102783,-2.768089771270752
5697,5697,0.31,0.01,-1.1775486469268799,-4.091724395751953,-2.9141757488250732,-2.911041736602783,-2.9173097610473633,-4.404007911682129,-3.7794413566589355
5698,5698,0.56,1.73,5.934537887573242,3.7595508098602295,-2.1749868392944336,-2.1747562885284424,-2.175217390060425,3.257720470428467,4.261381149291992
5699,5699,0.32,5.12,9.424205780029297,8.21595287322998,-1.2082533836364746,-1.2081571817398071,-1.208349585533142,7.948577404022217,8.483327865600586
5700,5700,0.23,10.5,-0.7618334293365479,-1.0970909595489502,-0.33525753021240234,-0.3399661183357239,-0.3305489122867584,-0.9854308366775513,-1.2087510824203491
5701,5701,0.34,14.45,-3.424637794494629,-3.4228155612945557,0.0018222343642264605,-0.007546618115156889,0.01119108684360981,-1.329516053199768,-5.516115188598633
5702,5702,0.44,1.87,9.622396469116211,7.465116500854492,-2.1572799682617188,-2.1260149478912354,-2.1885452270507812,7.6514668464660645,7.27876615524292
5703,5703,0.57,13.37,-1.9735976457595825,-2.242396831512451,-0.26879918575286865,-0.2700696885585785,-0.2675286829471588,-2.74050235748291,-1.7442915439605713
5704,5704,0.36,2.98,8.703392028808594,6.936841011047363,-1.7665512561798096,-1.8005539178848267,-1.732548713684082,7.000423431396484,6.873258590698242
5705,5705,0.39,5.56,8.946813583374023,7.958475112915039,-0.9883379936218262,-0.9807387590408325,-0.9959372878074646,7.86234188079834,8.054608345031738
5706,5706,0.25,1.11,9.565632820129395,7.059303283691406,-2.5063297748565674,-2.4847981929779053,-2.5278613567352295,6.446645259857178,7.671960830688477
5707,5707,0.55,2.7,8.227241516113281,6.279923439025879,-1.9473178386688232,-1.8803273439407349,-2.014308452606201,5.843945026397705,6.715902328491211
5708,5708,0.38,8.1,10.415914535522461,9.801025390625,-0.6148889660835266,-0.616041362285614,-0.6137365698814392,10.117427825927734,9.484623908996582
5709,5709,0.4,4.63,9.749305725097656,8.48387336730957,-1.2654328346252441,-1.2682092189788818,-1.2626564502716064,8.575791358947754,8.39195442199707
5710,5710,0.25,8.46,9.895078659057617,9.278923988342285,-0.6161550283432007,-0.5896703600883484,-0.642639696598053,9.40937614440918,9.14847183227539
5711,5711,0.56,8.48,8.812767028808594,8.184137344360352,-0.6286299228668213,-0.6578294038772583,-0.5994303822517395,8.150026321411133,8.218249320983887
5712,5712,0.45,14.11,4.870702266693115,4.666257858276367,-0.2044442892074585,-0.20147043466567993,-0.20741814374923706,4.8135271072387695,4.518988609313965
5713,5713,0.41,13.64,8.70307731628418,8.464295387268066,-0.23878178000450134,-0.25878632068634033,-0.21877722442150116,8.553301811218262,8.375288963317871
5714,5714,0.39,7.23,9.227294921875,8.50772476196289,-0.719569742679596,-0.6615327596664429,-0.777606725692749,8.511075973510742,8.504373550415039
5715,5715,0.59,13.43,4.910774230957031,4.775589466094971,-0.1351848691701889,-0.15108837187290192,-0.11928137391805649,4.544272422790527,5.006906509399414
5716,5716,0.26,9.81,8.511326789855957,8.057538986206055,-0.4537876546382904,-0.4513622522354126,-0.4562130570411682,7.948774337768555,8.166302680969238
5717,5717,0.47,4.92,6.252257347106934,4.989275932312012,-1.2629812955856323,-1.29866623878479,-1.2272963523864746,4.9986371994018555,4.97991418838501
5718,5718,0.51,0.18,5.578686714172363,2.512272834777832,-3.066413640975952,-3.0755844116210938,-3.0572428703308105,3.0353546142578125,1.9891911745071411
5719,5719,0.45,11.12,2.7559382915496826,2.3294854164123535,-0.4264529347419739,-0.427981436252594,-0.42492443323135376,2.052908182144165,2.606062412261963
5720,5720,0.4,3.77,4.215089797973633,2.7493417263031006,-1.4657480716705322,-1.445225715637207,-1.486270546913147,2.5603294372558594,2.938354015350342
5721,5721,0.49,13.57,9.655467987060547,9.550342559814453,-0.10512522608041763,-0.09491999447345734,-0.11533045768737793,9.5776948928833,9.522990226745605
5722,5722,0.45,7.01,3.5057806968688965,2.734668016433716,-0.7711127996444702,-0.7371991872787476,-0.8050264120101929,2.7293567657470703,2.7399792671203613
5723,5723,0.28,5.28,9.352025985717773,8.154397964477539,-1.1976276636123657,-1.2458856105804443,-1.149369716644287,7.662670612335205,8.646124839782715
5724,5724,0.22,14.79,11.324895858764648,11.248611450195312,-0.07628482580184937,-0.07784851640462875,-0.07472114264965057,11.268312454223633,11.228909492492676
5725,5725,0.33,7.73,2.0561935901641846,1.3974541425704956,-0.6587395071983337,-0.6858081817626953,-0.6316708326339722,0.49005940556526184,2.3048489093780518
5726,5726,0.28,6.65,11.701104164123535,10.792875289916992,-0.9082291126251221,-0.8892835378646851,-0.9271746277809143,10.781522750854492,10.804228782653809
5727,5727,0.44,9.1,9.436761856079102,8.933371543884277,-0.5033900141716003,-0.5096720457077026,-0.49710798263549805,8.813647270202637,9.053095817565918
5728,5728,0.22,11.57,-1.8457871675491333,-2.1588149070739746,-0.3130277395248413,-0.33646807074546814,-0.28958743810653687,-1.346430778503418,-2.971198797225952
5729,5729,0.56,12.55,8.83840274810791,8.720373153686523,-0.11802947521209717,-0.09949618577957153,-0.1365627646446228,8.777786254882812,8.662959098815918
5730,5730,0.46,3.44,9.04061222076416,7.429481506347656,-1.6111305952072144,-1.6196435689926147,-1.602617621421814,7.8897833824157715,6.969179153442383
5731,5731,0.22,10.27,11.426036834716797,11.110107421875,-0.31592947244644165,-0.2726391553878784,-0.3592197597026825,10.667280197143555,11.552935600280762
5732,5732,0.5,0.81,5.283180236816406,2.652479410171509,-2.6307010650634766,-2.6395318508148193,-2.621870279312134,2.676098346710205,2.6288604736328125
5733,5733,0.41,10.03,-2.923532485961914,-3.4255378246307373,-0.5020052194595337,-0.49282801151275635,-0.5111824870109558,-2.983367443084717,-3.867708206176758
5734,5734,0.47,7.59,8.741193771362305,8.051342010498047,-0.6898518204689026,-0.7375237345695496,-0.6421799063682556,7.987942218780518,8.114742279052734
5735,5735,0.23,9.07,3.670863628387451,3.1205074787139893,-0.5503560900688171,-0.5373046398162842,-0.5634075403213501,3.0203652381896973,3.2206497192382812
5736,5736,0.46,4.02,3.538872480392456,2.1317496299743652,-1.4071228504180908,-1.401185393333435,-1.413060188293457,2.049673318862915,2.2138257026672363
5737,5737,0.52,9.98,-0.8897695541381836,-1.2703839540481567,-0.38061439990997314,-0.3781597316265106,-0.38306909799575806,-1.6141139268875122,-0.9266539812088013
5738,5738,0.33,3.06,7.371562480926514,5.635254859924316,-1.7363076210021973,-1.7152701616287231,-1.757345199584961,5.8641743659973145,5.406335830688477
5739,5739,0.29,8.18,10.942652702331543,10.332493782043457,-0.6101585626602173,-0.6536072492599487,-0.5667099356651306,10.55518627166748,10.109801292419434
5740,5740,0.24,10.43,10.119553565979004,9.780572891235352,-0.33898043632507324,-0.3424297273159027,-0.3355311155319214,9.834319114685059,9.726826667785645
5741,5741,0.3,7.38,7.021836280822754,6.234685897827148,-0.787150502204895,-0.7847198247909546,-0.7895812392234802,6.095664024353027,6.373708248138428
5742,5742,0.21,1.44,-1.0521831512451172,-3.4556612968444824,-2.4034781455993652,-2.422562599182129,-2.3843934535980225,-5.836491584777832,-1.074831247329712
5743,5743,0.39,12.41,10.142905235290527,9.874399185180664,-0.2685062885284424,-0.2730148732662201,-0.2639976739883423,9.750547409057617,9.998251914978027
5744,5744,0.37,3.56,9.457374572753906,7.893764972686768,-1.5636093616485596,-1.5613677501678467,-1.565850853919983,8.245540618896484,7.541989326477051
5745,5745,0.42,11.59,-2.5224642753601074,-2.921298027038574,-0.398833692073822,-0.35472315549850464,-0.442944198846817,-2.390421152114868,-3.4521749019622803
5746,5746,0.54,2.09,8.992222785949707,7.003469467163086,-1.988753080368042,-2.0413718223571777,-1.9361343383789062,7.9087395668029785,6.098198890686035
5747,5747,0.44,3.14,9.464836120605469,7.786876678466797,-1.6779594421386719,-1.6376643180847168,-1.7182546854019165,7.937671661376953,7.636081695556641
5748,5748,0.22,2.89,9.868148803710938,8.141279220581055,-1.726869821548462,-1.7473881244659424,-1.7063515186309814,8.32245922088623,7.960099697113037
5749,5749,0.57,9.21,-0.23060089349746704,-0.8139282464981079,-0.5833273530006409,-0.6222225427627563,-0.5444321632385254,-0.2907256782054901,-1.3371307849884033
5750,5750,0.38,2.54,7.488198757171631,5.643933296203613,-1.8442654609680176,-1.8023823499679565,-1.8861485719680786,4.983448028564453,6.304419040679932
5751,5751,0.21,3.92,8.780244827270508,7.38002872467041,-1.4002161026000977,-1.2992689609527588,-1.501163125038147,7.2533488273620605,7.50670862197876
5752,5752,0.31,1.15,7.541049957275391,5.004326820373535,-2.5367231369018555,-2.5760679244995117,-2.497378349304199,5.721228122711182,4.287425518035889
5753,5753,0.41,5.82,5.249492168426514,4.2425384521484375,-1.0069537162780762,-1.0583757162094116,-0.9555318355560303,4.476171493530273,4.008905410766602
5754,5754,0.52,4.04,8.737005233764648,7.257574081420898,-1.47943115234375,-1.4657615423202515,-1.493100643157959,6.881495475769043,7.633653163909912
5755,5755,0.28,12.86,9.28805160522461,9.011361122131348,-0.2766900658607483,-0.28156253695487976,-0.2718176245689392,9.046926498413086,8.97579574584961
5756,5756,0.23,6.76,9.132444381713867,8.301178932189941,-0.8312653303146362,-0.9096112251281738,-0.7529193758964539,8.288825035095215,8.313532829284668
5757,5757,0.4,11.52,8.560964584350586,8.305883407592773,-0.25508084893226624,-0.23749573528766632,-0.27266594767570496,8.257658958435059,8.354108810424805
5758,5758,0.29,2.52,4.247422218322754,2.2427492141723633,-2.0046730041503906,-2.0386903285980225,-1.9706557989120483,2.4380297660827637,2.047468900680542
5759,5759,0.4,13.89,5.686947345733643,5.581658840179443,-0.10528858751058578,-0.10364983975887299,-0.10692733526229858,5.488583564758301,5.674734115600586
5760,5760,0.55,2.65,9.376632690429688,7.463789939880371,-1.9128426313400269,-1.8910362720489502,-1.9346489906311035,7.15203857421875,7.775541305541992
5761,5761,0.38,14.97,10.596742630004883,10.453991889953613,-0.14275036752223969,-0.13649144768714905,-0.14900928735733032,10.316182136535645,10.591801643371582
5762,5762,0.47,0.87,9.215845108032227,6.5734710693359375,-2.6423745155334473,-2.637967824935913,-2.6467809677124023,6.1979169845581055,6.949024677276611
5763,5763,0.38,4.93,8.241730690002441,7.014164924621582,-1.2275655269622803,-1.2920677661895752,-1.1630632877349854,6.839199066162109,7.189130783081055
5764,5764,0.57,11.44,6.423008441925049,6.061161041259766,-0.36184757947921753,-0.3860566020011902,-0.3376385271549225,5.991130352020264,6.131191253662109
5765,5765,0.27,13.55,-2.9479665756225586,-3.1473023891448975,-0.1993357092142105,-0.20160548388957977,-0.19706593453884125,-3.162447214126587,-3.132157564163208
5766,5766,0.35,8.37,2.6567482948303223,2.0971827507019043,-0.5595654249191284,-0.5464702248573303,-0.5726606249809265,2.3829519748687744,1.8114137649536133
5767,5767,0.34,13.94,2.159085512161255,1.922861099243164,-0.23622438311576843,-0.2402372658252716,-0.23221148550510406,2.2925024032592773,1.5532196760177612
5768,5768,0.27,0.33,9.45357894897461,6.530447959899902,-2.923130512237549,-3.0153021812438965,-2.830958843231201,6.400774002075195,6.660122394561768
5769,5769,0.59,13.79,0.01661871373653412,-0.001455754041671753,-0.01807446777820587,-0.012098335660994053,-0.024050600826740265,-0.7737451195716858,0.7708336114883423
5770,5770,0.28,5.69,9.78836441040039,8.756341934204102,-1.03202223777771,-1.0138815641403198,-1.0501627922058105,8.850414276123047,8.662269592285156
5771,5771,0.31,14.93,5.677771091461182,5.501883506774902,-0.17588776350021362,-0.18915677070617676,-0.16261877119541168,5.683445453643799,5.320321083068848
5772,5772,0.48,13.58,9.335931777954102,9.15420150756836,-0.18173015117645264,-0.16288670897483826,-0.20057357847690582,9.112241744995117,9.196160316467285
5773,5773,0.43,8.39,2.7475357055664062,2.281233549118042,-0.46630212664604187,-0.44674578309059143,-0.4858584702014923,1.3538894653320312,3.2085776329040527
5774,5774,0.52,1.94,3.0254721641540527,1.0255753993988037,-1.999896764755249,-2.0185365676879883,-1.9812569618225098,0.4531841278076172,1.5979666709899902
5775,5775,0.46,6.56,4.746180057525635,3.888848304748535,-0.8573315739631653,-0.8640080690383911,-0.8506550788879395,4.070550441741943,3.707146406173706
5776,5776,0.37,6.45,5.212568759918213,4.257689476013184,-0.9548794031143188,-0.9817755222320557,-0.927983283996582,4.282454013824463,4.2329254150390625
5777,5777,0.42,3.23,9.479150772094727,7.747432708740234,-1.731717824935913,-1.7243605852127075,-1.739074945449829,7.765392780303955,7.7294721603393555
5778,5778,0.39,10.51,11.418755531311035,11.05762004852295,-0.3611356019973755,-0.35891100764274597,-0.3633601665496826,10.93436336517334,11.180876731872559
5779,5779,0.5,11.95,4.865254878997803,4.629307746887207,-0.2359469085931778,-0.22332563996315002,-0.24856817722320557,4.1767377853393555,5.081878185272217
5780,5780,0.3,5.72,10.382165908813477,9.2354736328125,-1.1466925144195557,-1.1592053174972534,-1.1341795921325684,8.645273208618164,9.82567310333252
5781,5781,0.22,0.68,7.631996154785156,5.067013740539551,-2.5649826526641846,-2.48785400390625,-2.642111301422119,5.459198474884033,4.674829483032227
5782,5782,0.26,8.58,10.887484550476074,10.38943862915039,-0.49804627895355225,-0.4907161295413971,-0.505376398563385,10.067442893981934,10.711435317993164
5783,5783,0.43,13.55,6.299075603485107,6.086936950683594,-0.21213850378990173,-0.20251451432704926,-0.22176247835159302,6.04766321182251,6.126211166381836
5784,5784,0.27,10.73,2.92765474319458,2.602213144302368,-0.32544171810150146,-0.32073479890823364,-0.3301486372947693,2.6684107780456543,2.536015510559082
5785,5785,0.46,6.75,9.358013153076172,8.531163215637207,-0.826850175857544,-0.8405007123947144,-0.8131996393203735,8.549116134643555,8.51321029663086
5786,5786,0.33,11.94,-0.404657244682312,-0.6886229515075684,-0.28396570682525635,-0.2937660813331604,-0.2741653323173523,-0.8422970771789551,-0.5349488258361816
5787,5787,0.46,14.97,-2.5418360233306885,-2.726457357406616,-0.18462133407592773,-0.17856553196907043,-0.19067713618278503,-3.991946220397949,-1.4609684944152832
5788,5788,0.45,14.92,8.752835273742676,8.6461820602417,-0.10665321350097656,-0.10462264716625214,-0.10868378728628159,8.684196472167969,8.60816764831543
5789,5789,0.31,3.83,-2.815333604812622,-4.291467189788818,-1.4761335849761963,-1.4274359941482544,-1.5248311758041382,-1.571250081062317,-7.011684417724609
5790,5790,0.22,13.05,-0.7152905464172363,-0.8967867493629456,-0.18149621784687042,-0.19988641142845154,-0.1631060242652893,-0.6201838254928589,-1.1733896732330322
5791,5791,0.32,4.87,6.53074312210083,5.257912635803223,-1.2728304862976074,-1.1593754291534424,-1.3862855434417725,5.235331058502197,5.28049373626709
5792,5792,0.6,11.1,7.453910827636719,7.0762939453125,-0.3776167929172516,-0.333659827709198,-0.4215737581253052,7.284092903137207,6.868494987487793
5793,5793,0.33,12.77,10.863134384155273,10.49781608581543,-0.3653185963630676,-0.3682249188423157,-0.36241230368614197,10.572341918945312,10.42328929901123
5794,5794,0.36,11.24,7.917716979980469,7.52085018157959,-0.3968666195869446,-0.377664715051651,-0.41606855392456055,7.579100131988525,7.462599754333496
5795,5795,0.56,12.12,-0.44331997632980347,-0.7524912357330322,-0.30917125940322876,-0.30498671531677246,-0.31335577368736267,-0.511481523513794,-0.9935009479522705
5796,5796,0.2,8.78,11.648944854736328,11.134819030761719,-0.514126181602478,-0.5091975927352905,-0.5190547704696655,11.119338035583496,11.150300979614258
5797,5797,0.26,9.34,11.383320808410645,11.008270263671875,-0.37505048513412476,-0.3800949454307556,-0.3700059950351715,11.02598762512207,10.990553855895996
5798,5798,0.36,1.56,11.276244163513184,9.005370140075684,-2.2708740234375,-2.235247850418091,-2.30649995803833,8.867774963378906,9.142965316772461
5799,5799,0.52,11.12,7.048186779022217,6.840231895446777,-0.20795480906963348,-0.18782183527946472,-0.22808778285980225,6.88304328918457,6.797420978546143
5800,5800,0.3,1.77,2.167398452758789,0.006255775690078735,-2.161142587661743,-2.152787685394287,-2.169497489929199,0.6043528914451599,-0.5918413400650024
5801,5801,0.39,1.7,7.969412803649902,5.63736629486084,-2.3320465087890625,-2.410856246948242,-2.253237009048462,5.267126560211182,6.007606506347656
5802,5802,0.37,5.24,4.17144775390625,3.1501193046569824,-1.0213284492492676,-1.0289433002471924,-1.0137134790420532,3.4732837677001953,2.8269550800323486
5803,5803,0.59,14.35,1.2260854244232178,1.0615731477737427,-0.16451221704483032,-0.19248917698860168,-0.13653525710105896,1.069412350654602,1.0537339448928833
5804,5804,0.55,6.82,7.621157646179199,6.928274154663086,-0.6928832530975342,-0.7058283090591431,-0.6799382567405701,7.109889507293701,6.746659278869629
5805,5805,0.48,9.25,8.011049270629883,7.4691548347473145,-0.5418944954872131,-0.570044994354248,-0.5137439966201782,7.318197250366211,7.620112419128418
5806,5806,0.58,12.32,-2.369072914123535,-2.643751621246338,-0.27467870712280273,-0.27539336681365967,-0.2739640772342682,-2.946247100830078,-2.3412559032440186
5807,5807,0.53,7.96,1.7763265371322632,1.1761977672576904,-0.6001287698745728,-0.5982068181037903,-0.60205078125,0.6912796497344971,1.6611157655715942
5808,5808,0.33,3.13,8.235513687133789,6.750925540924072,-1.4845876693725586,-1.4887306690216064,-1.4804446697235107,7.114684581756592,6.387166500091553
5809,5809,0.36,12.6,2.380491256713867,2.316627264022827,-0.06386388093233109,-0.07990147173404694,-0.047826290130615234,2.211315870285034,2.42193865776062
5810,5810,0.44,5.69,9.095869064331055,8.037788391113281,-1.0580804347991943,-1.033942699432373,-1.082218050956726,8.235297203063965,7.840279579162598
5811,5811,0.26,8.61,10.30072021484375,9.76571273803711,-0.535007119178772,-0.5172831416130066,-0.5527310371398926,10.19775390625,9.333670616149902
5812,5812,0.44,13.52,-1.2220568656921387,-1.388634443283081,-0.1665775179862976,-0.17328105866909027,-0.15987396240234375,-1.8988877534866333,-0.8783810138702393
5813,5813,0.49,12.43,9.699954986572266,9.495418548583984,-0.20453649759292603,-0.19525983929634094,-0.2138131558895111,9.625972747802734,9.364863395690918
5814,5814,0.35,2.38,5.869559288024902,4.041853904724121,-1.8277056217193604,-1.8328828811645508,-1.82252836227417,3.5806312561035156,4.503077030181885
5815,5815,0.28,10.61,2.5672929286956787,2.0804359912872314,-0.48685696721076965,-0.4799436926841736,-0.4937702417373657,2.4055252075195312,1.755346655845642
5816,5816,0.24,12.82,9.83948040008545,9.800760269165039,-0.0387200266122818,-0.032173994928598404,-0.045266058295965195,9.705337524414062,9.896183967590332
5817,5817,0.35,11.18,9.324681282043457,9.014039993286133,-0.31064164638519287,-0.3120307922363281,-0.30925247073173523,8.836246490478516,9.19183349609375
5818,5818,0.46,12.49,5.854737758636475,5.547388553619385,-0.3073492646217346,-0.306111216545105,-0.30858734250068665,5.591334819793701,5.503442287445068
