,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1,vad_accuracy,vad_acc_speaker0,vad_acc_speaker1
21,21,0.24,11.03,-1.1413923501968384,-1.4011565446853638,-0.2597642242908478,-0.249307781457901,-0.27022066712379456,-1.310552954673767,-1.4917601346969604,0.6247999668121338,0.7504000067710876,0.4991999864578247
22,22,0.43,0.56,8.46535587310791,5.829100608825684,-2.6362550258636475,-2.586484432220459,-2.686025619506836,5.103538513183594,6.554663181304932,0.704800009727478,0.553600013256073,0.8560000061988831
23,23,0.24,9.59,-2.400963544845581,-2.7846906185150146,-0.3837270736694336,-0.4001631736755371,-0.3672909736633301,-0.9944278001785278,-4.574953556060791,0.5888000130653381,0.5952000021934509,0.5823999643325806
24,24,0.54,4.58,7.433972358703613,6.201618194580078,-1.232353925704956,-1.2720261812210083,-1.1926816701889038,6.240515232086182,6.162721633911133,0.651199996471405,0.7167999744415283,0.585599958896637
25,25,0.32,3.71,8.101140975952148,6.609108924865723,-1.4920318126678467,-1.561953067779541,-1.4221105575561523,6.257457733154297,6.96075963973999,0.574400007724762,0.5983999967575073,0.5503999590873718
26,26,0.54,2.41,1.631776213645935,-0.5049353837966919,-2.136711597442627,-2.146462917327881,-2.126960039138794,0.09025348722934723,-1.1001242399215698,0.5008000135421753,0.5040000081062317,0.4975999891757965
27,27,0.31,13.52,4.2643256187438965,4.060465335845947,-0.20386049151420593,-0.21219849586486816,-0.1955224722623825,3.9943037033081055,4.126626968383789,0.5471999645233154,0.5023999810218811,0.5920000076293945
28,28,0.23,11.57,10.979028701782227,10.791481971740723,-0.1875464916229248,-0.18312817811965942,-0.19196480512619019,10.917829513549805,10.66513442993164,0.5135999917984009,0.47360000014305115,0.553600013256073
29,29,0.45,6.96,7.22648286819458,6.434056282043457,-0.7924265265464783,-0.8483117818832397,-0.7365412712097168,6.45295524597168,6.415156841278076,0.7807999849319458,0.7199999690055847,0.8416000008583069
30,30,0.47,13.72,3.0901520252227783,2.938042163848877,-0.15210989117622375,-0.1654847264289856,-0.13873505592346191,2.934553861618042,2.941530227661133,0.7447999715805054,0.7551999688148499,0.7343999743461609
31,31,0.54,6.42,4.247976779937744,3.4556450843811035,-0.7923318147659302,-0.8597599864006042,-0.7249037027359009,3.5574986934661865,3.3537912368774414,0.7807999849319458,0.6607999801635742,0.9007999897003174
32,32,0.51,1.21,7.559553146362305,5.1864142417907715,-2.373138904571533,-2.435798406600952,-2.310479164123535,4.947979927062988,5.424848556518555,0.7752000093460083,0.7087999582290649,0.8416000008583069
33,33,0.48,4.93,9.818299293518066,8.490541458129883,-1.3277581930160522,-1.3539940118789673,-1.3015223741531372,8.928482055664062,8.052600860595703,0.6735999584197998,0.651199996471405,0.6959999799728394
34,34,0.56,12.53,3.9796512126922607,3.72196364402771,-0.2576875388622284,-0.2527163028717041,-0.2626587748527527,4.129755973815918,3.314171314239502,0.7328000068664551,0.6943999528884888,0.7712000012397766
35,35,0.23,13.5,11.338370323181152,11.108078002929688,-0.23029273748397827,-0.218016117811203,-0.24256935715675354,11.244674682617188,10.971480369567871,0.676800012588501,0.6223999857902527,0.7311999797821045
36,36,0.52,12.9,3.819295644760132,3.636331081390381,-0.1829645037651062,-0.19617079198360443,-0.16975823044776917,3.7835545539855957,3.489107608795166,0.5015999674797058,0.5392000079154968,0.46399998664855957
37,37,0.49,5.62,0.04556596279144287,-0.9568718671798706,-1.0024378299713135,-0.9937294721603394,-1.011146068572998,-1.7248481512069702,-0.1888955980539322,0.7767999768257141,0.9071999788284302,0.646399974822998
38,38,0.36,8.15,8.350671768188477,7.802048683166504,-0.5486232042312622,-0.594668447971344,-0.5025780200958252,7.605416774749756,7.998680591583252,0.746399998664856,0.8623999953269958,0.6304000020027161
39,39,0.45,13.16,10.822549819946289,10.620494842529297,-0.2020546793937683,-0.20356342196464539,-0.20054593682289124,10.54078197479248,10.700206756591797,0.7239999771118164,0.6495999693870544,0.7983999848365784
40,40,0.46,1.93,10.209976196289062,8.05972671508789,-2.15024995803833,-2.1197941303253174,-2.180706024169922,7.944700241088867,8.17475414276123,0.7519999742507935,0.6255999803543091,0.8783999681472778
41,41,0.58,2.02,8.643211364746094,6.559457778930664,-2.0837535858154297,-2.0324490070343018,-2.1350579261779785,7.130408763885498,5.98850679397583,0.3375999927520752,0.343999981880188,0.3312000036239624
42,42,0.54,8.47,-1.3957290649414062,-1.9111196994781494,-0.5153906941413879,-0.5146670937538147,-0.5161142945289612,-1.0739744901657104,-2.748264789581299,0.8143999576568604,0.9103999733924866,0.7184000015258789
43,43,0.48,14.74,4.945551872253418,4.863354682922363,-0.08219729363918304,-0.07956187427043915,-0.08483271300792694,4.913105010986328,4.813604831695557,0.7511999607086182,0.7583999633789062,0.7439999580383301
44,44,0.45,4.93,10.895406723022461,9.63182544708252,-1.2635812759399414,-1.2074546813964844,-1.3197077512741089,9.868818283081055,9.394832611083984,0.5263999700546265,0.43039998412132263,0.6223999857902527
45,45,0.42,13.6,9.913224220275879,9.708412170410156,-0.20481190085411072,-0.224828839302063,-0.18479497730731964,9.504277229309082,9.912548065185547,0.6480000019073486,0.6575999855995178,0.6383999586105347
46,46,0.37,9.2,9.061281204223633,8.57767105102539,-0.483609676361084,-0.4505980312824249,-0.5166212916374207,8.77045726776123,8.38488483428955,0.590399980545044,0.692799985408783,0.48799997568130493
47,47,0.41,12.0,-0.5324388742446899,-0.8337019681930542,-0.30126312375068665,-0.31691908836364746,-0.28560715913772583,-0.7197941541671753,-0.9476097822189331,0.7527999877929688,0.8703999519348145,0.6351999640464783
48,48,0.4,9.76,10.756548881530762,10.253341674804688,-0.5032073259353638,-0.5115455985069275,-0.4948689937591553,10.278353691101074,10.2283296585083,0.7879999876022339,0.7807999849319458,0.795199990272522
49,49,0.36,9.97,-0.24179500341415405,-0.6053411960601807,-0.3635461926460266,-0.33433687686920166,-0.39275550842285156,0.10246989130973816,-1.3131523132324219,0.6911999583244324,0.7504000067710876,0.6319999694824219
50,50,0.2,14.69,10.077996253967285,10.000728607177734,-0.07726773619651794,-0.10475417971611023,-0.049781300127506256,9.962821006774902,10.03863525390625,0.7055999636650085,0.7504000067710876,0.6607999801635742
51,51,0.56,4.95,7.977377414703369,6.868373870849609,-1.1090035438537598,-1.089688777923584,-1.128318428993225,6.859310150146484,6.877437591552734,0.7303999662399292,0.7184000015258789,0.7423999905586243
52,52,0.34,4.48,9.052705764770508,7.690404891967773,-1.3623003959655762,-1.3359835147857666,-1.3886171579360962,8.131583213806152,7.2492265701293945,0.6696000099182129,0.8463999629020691,0.4927999973297119
53,53,0.36,4.35,-0.7980611324310303,-2.0424935817718506,-1.2444324493408203,-1.2354272603988647,-1.2534375190734863,-1.8400421142578125,-2.2449450492858887,0.725600004196167,0.7839999794960022,0.667199969291687
54,54,0.35,3.23,-0.5737156867980957,-2.3413760662078857,-1.76766037940979,-1.7857469320297241,-1.749573826789856,-2.9827120304107666,-1.7000402212142944,0.602400004863739,0.687999963760376,0.5167999863624573
55,55,0.5,4.77,4.627448081970215,3.4375035762786865,-1.1899447441101074,-1.1978459358215332,-1.182043433189392,3.2174346446990967,3.6575725078582764,0.6200000047683716,0.4943999946117401,0.7455999851226807
56,56,0.22,4.26,9.826089859008789,8.412269592285156,-1.4138202667236328,-1.4613908529281616,-1.3662497997283936,7.742792129516602,9.081747055053711,0.7519999742507935,0.7263999581336975,0.7775999903678894
57,57,0.59,0.62,8.195667266845703,5.567854881286621,-2.627811908721924,-2.636866331100464,-2.618757724761963,5.888097763061523,5.247612476348877,0.5807999968528748,0.5967999696731567,0.564799964427948
